country,item_name,veg,non_veg,egg,vegan,quantity_type,quantity,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,USD,EUR,GBP,INR,CNY,BRL,JPY,AUD,CAD,SGD,AED,SAR,category
,Mutton Fry,0,1,0,0,g,100,270.0,18.0,20.0,3.0,0.2,0.5,330.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Mutton Korma,0,1,0,0,g,100,250.0,15.0,18.0,5.0,0.5,1.0,340.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Mutton Rara,0,1,0,0,g,100,280.0,17.0,21.0,4.0,0.3,0.8,350.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Mutton Rassa,0,1,0,0,g,100,180.0,13.0,12.0,3.0,0.5,1.0,360.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Mutton Saaru,0,1,0,0,g,100,160.0,12.0,10.0,4.0,0.5,1.0,340.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Myil meen,1,0,0,0,g,100,97.99,22.89,0.56,0.0,0.0,0.0,61.96,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Mysore Pak,1,0,0,0,unit,1,210.0,2.5,12.0,24.0,0.5,18.0,20.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Naan,1,0,0,0,unit,1,262.0,8.0,4.5,46.0,1.9,3.0,420.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Mexico,Nachos,0,0,0,1,g,100,498.0,7.0,25.0,63.0,4.5,1.0,560.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nakham Bitchi (Soup),0,1,0,0,g,100,60.0,4.0,2.0,6.0,0.5,1.0,220.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nalla bontha,1,0,0,0,g,100,87.0,19.82,0.72,0.0,0.0,0.0,57.87,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Namkeen Mixture,0,0,0,1,g,100,540.0,9.0,34.0,49.0,4.0,3.0,650.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Canada,Nanaimo Bars,1,0,0,0,unit,1,120.0,1.2,6.0,15.0,0.4,11.0,60.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Narba,1,0,0,0,g,100,103.25,21.95,1.6,0.0,0.0,0.0,49.51,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Narikol Laru,1,0,0,0,unit,1,120.0,1.0,5.0,18.0,1.0,10.0,10.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Navratan Korma,1,0,0,0,g,100,170.0,4.0,10.0,15.0,2.0,5.0,170.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nectarine,0,0,0,1,unit,1,44.0,1.1,0.3,10.6,1.7,7.9,0.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Neer Dosa,1,0,0,0,unit,1,85.0,1.5,1.5,16.0,0.5,0.2,70.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Nethili Fry,1,0,0,0,g,100,230.0,18.0,14.0,7.0,1.0,0.5,410.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nga Thongba,0,1,0,0,g,100,130.0,8.0,8.0,5.0,1.0,1.5,260.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Niger seeds,1,0,0,0,g,100,510.52,18.63,39.07,16.76,10.95,1.08,9.39,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Nihari,0,1,0,0,g,100,210.0,14.0,15.0,4.0,0.5,1.0,330.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nimbu Pani,0,0,0,1,ml,100,24.0,0.1,0.0,6.0,0.0,5.5,4.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
India,Nippattu,1,0,0,0,unit,1,110.0,2.0,5.0,14.0,1.0,1.0,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Nuggets,0,1,0,0,unit,1,58.0,2.8,3.6,3.8,0.2,0.2,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Nutella,1,0,0,0,g,100,539.0,6.0,31.0,58.0,3.0,57.0,42.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Nutmeg,1,0,0,0,g,100,463.67,6.3,36.52,25.56,11.99,1.08,14.31,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Zimbabwe,Nyama,0,1,0,0,g,100,230.0,20.5,15.8,0.0,0.0,0.0,120.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Oatmeal,0,0,0,1,g,100,389.0,16.9,6.9,66.3,10.6,1.0,2.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Oats,0,0,0,1,g,100,389.0,16.9,6.9,66.3,10.6,1.0,2.0,0.34,0.31,0.28,18.0,2.45,1.68,33.66,0.52,0.47,0.46,1.25,1.29,grains
,Oats Roti,0,0,0,1,unit,1,125.0,4.0,2.0,21.0,3.0,0.5,130.0,0.2,0.18,0.17,10.8,1.47,1.01,20.2,0.31,0.28,0.28,0.75,0.77,grains
India,Obbattu (Holige),1,0,0,0,unit,1,320.0,8.0,8.0,54.0,4.0,12.0,85.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Octopus,1,0,0,0,g,100,79.83,14.71,1.12,0.0,0.0,0.0,230.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Japan,Okonomiyaki,0,1,0,0,unit,1,290.0,11.0,14.0,29.0,1.7,4.0,520.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Olan,1,0,0,0,g,100,90.0,1.5,5.0,8.0,2.0,1.5,120.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Olive Oil,0,0,0,1,ml,100,884.0,0.0,100.0,0.0,0.0,0.0,2.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Omelette,0,0,1,0,unit,1,140.0,8.0,10.0,2.0,0.0,1.0,180.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Omum,1,0,0,0,g,100,357.31,15.89,21.11,18.51,20.58,2.76,28.58,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Onion,1,0,0,0,g,100,43.42,1.8,0.22,4.85,2.94,3.97,8.36,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
,Onion Paratha,1,0,0,0,unit,1,185.0,4.0,5.0,28.0,2.0,2.0,185.0,0.24,0.22,0.19,12.0,1.73,1.19,23.76,0.37,0.33,0.32,0.89,0.91,vegetables
,Onion Sabzi,0,0,0,1,g,100,85.0,2.0,4.0,11.0,2.0,5.0,120.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
India,Onion Salad,0,0,0,1,g,100,40.0,1.1,0.1,9.3,1.7,4.2,5.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
India,Ooti,0,0,0,1,g,100,110.0,5.0,5.0,12.0,3.0,1.5,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Orange,1,0,0,0,unit,1,37.28,0.7,0.13,6.86,1.29,6.86,1.47,0.33,0.3,0.27,15.0,2.4,1.65,33.0,0.51,0.46,0.45,1.23,1.26,fruits
China,Orange Chicken,0,1,0,0,g,100,236.0,12.0,12.1,18.6,0.7,9.1,455.0,0.55,0.5,0.45,25.0,4.0,2.75,55.0,0.85,0.78,0.75,2.05,2.1,fruits
,Orange Juice,0,0,0,1,ml,100,45.0,0.7,0.2,10.4,0.2,8.4,1.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
United States,Orange Soda,0,0,0,1,ml,100,42.0,0.0,0.0,10.5,0.0,10.0,12.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
,Oyster,1,0,0,0,g,100,60.23,9.51,2.44,0.0,0.0,0.0,41.01,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Oyster mushroom,1,0,0,0,g,100,243.55,19.04,2.86,22.0,39.12,0.68,8.67,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Paarai,1,0,0,0,g,100,103.97,21.58,1.84,0.0,0.0,0.0,45.22,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Pachi Pulusu,0,0,0,1,g,100,45.0,1.0,1.0,8.0,1.5,3.0,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Packaged Curd,1,0,0,0,g,100,61.0,3.5,3.3,4.7,0.0,4.7,46.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
,Packaged Fruit Juice,0,0,0,1,ml,100,48.0,0.3,0.1,11.8,0.1,10.5,5.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
Thailand,Pad Thai,0,1,0,0,g,100,170.0,6.0,6.0,23.0,1.2,4.0,330.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Padayappa,1,0,0,0,g,100,86.04,19.7,0.69,0.0,0.0,0.0,33.87,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Paella (Seafood),0,1,0,0,unit,1,360.0,16.0,10.0,48.0,2.0,2.0,520.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Pak Choi leaves,1,0,0,0,g,100,16.01,1.41,0.25,1.62,1.91,0.52,33.73,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Pakhala Bhata,0,0,0,1,unit,1,180.0,3.0,1.0,38.0,1.0,0.5,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Paknam,1,0,0,0,unit,1,140.0,4.0,5.0,18.0,2.0,1.0,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Palak Aloo,0,0,0,1,g,100,105.0,3.0,4.0,14.0,3.0,1.5,130.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Palak Paneer,1,0,0,0,g,100,180.0,8.0,12.0,8.0,2.0,2.0,220.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
,Palak Paratha,1,0,0,0,unit,1,175.0,4.0,5.0,26.0,2.5,1.0,180.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Pali kora,1,0,0,0,g,100,94.17,19.25,1.81,0.0,0.0,0.0,54.85,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Palm fruit,1,0,0,0,unit,1,24.14,0.5,0.12,1.03,2.4,0.19,1.25,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Palm oil,1,0,0,0,ml,100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Pambada,1,0,0,0,g,100,128.35,21.95,4.44,0.0,0.0,0.0,82.65,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
El Salvador,Pan con Pavo,0,1,0,0,unit,1,320.0,17.0,10.0,38.0,2.0,4.0,620.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Panakam,0,0,0,1,ml,100,50.0,0.0,0.0,12.0,0.0,11.0,5.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
United States,Pancake Syrup,0,0,0,1,ml,100,260.0,0.0,0.0,67.0,0.0,55.0,120.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
United States,Pancakes,1,0,0,0,unit,1,175.0,4.7,6.4,24.6,0.8,4.4,320.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Panch Phoron Tarka,0,0,0,1,g,100,90.0,2.0,5.0,10.0,2.0,1.0,150.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Panchmel Dal,1,0,0,0,g,100,140.0,7.0,4.0,19.0,4.0,1.5,170.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Pandhra Rassa,1,0,0,0,g,100,140.0,8.0,10.0,4.0,0.5,1.0,350.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pandukopa,1,0,0,0,g,100,86.04,19.73,0.65,0.0,0.0,0.0,49.15,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Paneer,1,0,0,0,g,100,257.89,18.86,14.78,12.01,0.0,11.57,18.04,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
India,Paneer Bhurji,1,0,0,0,g,100,200.0,11.0,14.0,7.0,1.0,3.0,220.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
India,Paneer Butter Masala,1,0,0,0,g,100,220.0,9.0,16.0,10.0,1.0,4.0,260.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
India,Paneer Do Pyaza,1,0,0,0,g,100,205.0,9.0,14.0,10.0,1.5,4.0,230.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
India,Paneer Paratha,1,0,0,0,unit,1,250.0,9.0,10.0,29.0,2.0,2.0,240.0,0.71,0.65,0.58,27.0,5.18,3.56,71.28,1.1,1.0,0.97,2.66,2.72,dairy
,Paneer Tikka,1,0,0,0,g,100,240.0,14.0,18.0,6.0,1.0,2.0,280.0,1.19,1.08,0.97,45.0,8.64,5.94,118.8,1.84,1.67,1.62,4.43,4.54,dairy
,Paneer Wrap,1,0,0,0,unit,1,290.0,11.0,12.0,34.0,2.0,2.0,340.0,0.71,0.65,0.58,27.0,5.18,3.56,71.28,1.1,1.0,0.97,2.66,2.72,dairy
,Pangas,1,0,0,0,g,100,203.63,17.12,16.77,0.0,0.0,0.0,37.42,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Pani Puri,0,0,0,1,plate,1,210.0,4.8,6.0,34.8,2.4,3.6,390.0,0.88,0.8,0.72,40.0,6.4,4.4,88.0,1.35,1.24,1.2,3.28,3.35,general
,Pantua,1,0,0,0,unit,1,170.0,2.0,6.0,28.0,0.0,18.0,35.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Brazil,Pao de Queijo,1,0,0,0,unit,1,90.0,2.0,4.5,10.0,0.3,0.2,120.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Papad,0,0,0,1,unit,1,42.0,2.0,1.0,6.0,0.5,0.1,115.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Papaya,1,0,0,0,unit,1,23.9,0.46,0.2,3.86,2.55,3.86,7.12,0.33,0.3,0.27,15.0,2.4,1.65,33.0,0.51,0.46,0.45,1.23,1.26,fruits
,Papaya Juice,0,0,0,1,ml,100,43.0,0.3,0.1,10.8,0.4,8.0,2.0,0.5,0.45,0.4,22.5,3.6,2.48,49.5,0.76,0.7,0.68,1.84,1.89,fruits
India,Papdi Chaat,1,0,0,0,plate,1,260.0,6.0,10.0,35.0,3.0,5.0,360.0,1.1,1.0,0.9,50.0,8.0,5.5,110.0,1.69,1.55,1.5,4.1,4.19,general
India,Paratha (Paranthe Wali Gali),1,0,0,0,unit,1,230.0,5.0,9.0,32.0,2.0,1.0,220.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Parava,1,0,0,0,g,100,111.62,21.5,2.74,0.0,0.0,0.0,84.08,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Parcus,1,0,0,0,g,100,86.28,19.87,0.62,0.0,0.0,0.0,64.38,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Parrot fish,0,1,0,0,g,100,89.63,20.82,0.57,0.0,0.0,0.0,51.79,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
,Parsley,1,0,0,0,g,100,72.9,5.55,1.14,7.05,3.87,0.69,53.08,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Parwar,1,0,0,0,g,100,24.14,1.4,0.3,1.26,2.61,0.37,2.29,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Passion Fruit,0,0,0,1,unit,1,97.0,2.2,0.4,23.4,10.4,11.2,28.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Passion Fruit Juice,0,0,0,1,ml,100,51.0,0.4,0.1,13.6,0.4,11.5,2.0,0.65,0.59,0.53,27.0,4.75,3.27,65.34,1.01,0.92,0.89,2.44,2.49,beverages
,Pasta,0,0,0,1,g,100,371.0,13.0,1.5,75.0,3.2,2.7,6.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Italy,Pasta with Tomato Sauce,0,0,0,1,g,100,145.0,4.5,3.2,24.0,2.0,4.0,210.0,0.4,0.36,0.32,20.0,2.88,1.98,39.6,0.61,0.56,0.54,1.48,1.51,vegetables
Italy,Pasta with White Sauce,1,0,0,0,g,100,185.0,5.0,8.5,23.0,1.2,2.0,240.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
Portugal,Pastel de Nata,1,0,0,0,unit,1,130.0,2.6,6.0,17.0,0.4,11.0,95.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Malta,Pastizzi,1,0,0,0,unit,1,180.0,4.1,9.0,20.0,0.6,1.0,230.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Panama,Patacones,0,0,0,1,unit,1,75.0,0.8,3.1,11.8,1.0,0.3,60.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Patande,1,0,0,0,unit,1,140.0,3.0,3.0,25.0,0.5,4.0,50.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Spain,Patatas Bravas,0,0,0,1,g,100,180.0,2.5,8.0,24.0,2.2,1.5,290.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pathiri,0,0,0,1,unit,1,100.0,2.0,0.5,21.0,0.8,0.2,15.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Patra,1,0,0,0,unit,1,110.0,3.0,4.0,15.0,2.0,1.0,140.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Pav,1,0,0,0,unit,1,90.0,2.8,1.6,15.5,0.8,1.2,140.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Pav Bhaji,1,0,0,0,unit,1,377.4,9.4,14.2,47.2,6.6,7.5,754.7,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Australia,Pavlova,1,0,1,0,unit,1,140.0,2.0,4.5,22.0,0.3,20.0,55.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Payas (Kheer),1,0,0,0,g,100,170.0,3.0,4.0,30.0,0.2,18.0,55.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Payasam,1,0,0,0,g,100,180.0,3.0,5.0,31.0,0.5,20.0,55.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pazham Pori,1,0,0,0,unit,1,160.0,1.5,7.0,24.0,1.5,9.0,80.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Peach,1,0,0,0,unit,1,40.15,0.86,0.37,6.95,2.13,6.95,1.15,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Peanut,0,0,0,1,g,100,567.0,25.8,49.2,16.1,8.5,4.7,18.0,7.13,6.48,5.83,180.0,51.84,35.64,712.8,11.02,10.04,9.72,26.57,27.22,nuts
,Peanut Butter,0,0,0,1,g,100,588.0,25.0,50.0,20.0,6.0,9.0,420.0,7.13,6.48,5.83,180.0,51.84,35.64,712.8,11.02,10.04,9.72,26.57,27.22,nuts
,Peanut Chutney,0,0,0,1,g,100,260.0,8.0,20.0,12.0,3.5,2.1,140.0,7.13,6.48,5.83,180.0,51.84,35.64,712.8,11.02,10.04,9.72,26.57,27.22,nuts
,Pear,1,0,0,0,unit,1,37.52,0.36,0.27,7.39,4.48,7.39,1.64,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Peas,1,0,0,0,g,100,192.28,13.84,1.01,26.48,11.67,1.5,13.53,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pecan,0,0,0,1,unit,1,691.0,9.2,72.0,13.9,9.6,4.0,0.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
China,Peking Duck,0,1,0,0,g,100,337.0,19.0,28.0,1.0,0.0,0.5,310.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pepper,1,0,0,0,g,100,217.5,10.12,2.74,35.67,33.16,0.32,24.08,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Pepper Chicken,0,1,0,0,g,100,220.0,21.0,14.0,4.0,0.8,1.0,340.0,2.97,2.7,2.43,90.0,21.6,14.85,297.0,4.59,4.19,4.05,11.07,11.34,meat
United States,Pepperoni Pizza,0,1,0,0,unit,1,313.0,13.0,14.0,33.0,2.0,3.8,760.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Perinkilichai,1,0,0,0,g,100,92.5,20.89,0.87,0.0,0.0,0.0,34.16,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pesto,1,0,0,0,g,100,470.0,6.0,47.0,6.0,2.0,0.8,560.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Petha,1,0,0,0,unit,1,80.0,0.1,0.0,20.0,0.2,18.0,5.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
India,Phaanu,1,0,0,0,g,100,130.0,7.0,4.0,18.0,4.0,1.5,160.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Phagshapa,0,1,0,0,g,100,280.0,15.0,22.0,4.0,1.0,1.0,320.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Phalsa,1,0,0,0,unit,1,71.46,1.66,0.14,13.75,4.54,13.0,1.99,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
Vietnam,Pho,0,1,0,0,ml,100,45.0,3.5,1.2,5.0,0.3,0.7,280.0,0.69,0.63,0.57,31.5,5.04,3.46,69.3,1.07,0.98,0.94,2.58,2.65,general
,Phopat,1,0,0,0,g,100,101.34,22.05,1.33,0.0,0.0,0.0,36.2,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
India,Phulka,0,0,0,1,unit,1,80.0,2.8,0.3,17.0,2.0,0.2,110.0,0.46,0.42,0.38,21.0,3.36,2.31,46.2,0.71,0.65,0.63,1.72,1.76,general
,Pickle,0,0,0,1,g,100,60.0,1.0,2.0,10.0,2.0,4.0,1200.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pigeon,1,0,0,0,g,100,126.2,17.94,6.03,0.0,0.0,0.0,56.1,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pika Pila (Bamboo Shoot Pickle),0,0,0,1,g,100,80.0,1.5,3.0,10.0,2.5,1.0,420.0,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pine seeds,1,0,0,0,g,100,594.17,12.55,48.79,22.6,3.79,4.67,1.31,0.77,0.7,0.63,35.0,5.6,3.85,77.0,1.19,1.08,1.05,2.87,2.94,general
,Pineapple,1,0,0,0,unit,1,43.02,0.52,0.16,8.56,3.46,8.56,1.43,0.33,0.3,0.27,15.0,2.4,1.65,33.0,0.51,0.46,0.45,1.23,1.26,fruits
